rank,enumeration_date,years_open,type,practice_name,specialty,address,city,state,zip,phone,check_meta_ads,check_google_ads,npi
577,2010-05-20,16.0,Individual,OLIVER ABELA,Primary Care,9981 S HEALTHPARK DR,FORT MYERS,FL,33908,239-343-5820,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=OLIVER%20ABELA,https://adstransparency.google.com/?region=US&query=OLIVER%20ABELA,1659690337
578,2010-05-20,16.0,Individual,OMAR SANTANA HERNANDEZ,Endocrinology,2106 S LOIS AVE,TAMPA,FL,33629,813-844-4200,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=OMAR%20SANTANA%20HERNANDEZ,https://adstransparency.google.com/?region=US&query=OMAR%20SANTANA%20HERNANDEZ,1104145705
579,2010-05-19,16.0,Org,EDMUND G GRANT MD PA,Psychiatry,13801 BRUCE B DOWNS BLVD,TAMPA,FL,33613,813-971-8811,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=EDMUND%20G%20GRANT%20MD%20PA,https://adstransparency.google.com/?region=US&query=EDMUND%20G%20GRANT%20MD%20PA,1962721761
580,2010-05-18,16.0,Individual,NILSA DE JESUS ROSARIO,Psychiatry,5707 N 22ND ST,TAMPA,FL,33610,813-272-2244,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=NILSA%20DE%20JESUS%20ROSARIO,https://adstransparency.google.com/?region=US&query=NILSA%20DE%20JESUS%20ROSARIO,1134448095
581,2010-05-04,16.1,Individual,JASON FELIBERTI,Cardiology,5 TAMPA GENERAL CIR,TAMPA,FL,33606,813-251-0793,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JASON%20FELIBERTI,https://adstransparency.google.com/?region=US&query=JASON%20FELIBERTI,1811215692
582,2010-04-29,16.1,Individual,BRIAN GADBOIS,Psychiatry,825 W LINEBAUGH AVE,TAMPA,FL,33612,813-931-5560,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=BRIAN%20GADBOIS,https://adstransparency.google.com/?region=US&query=BRIAN%20GADBOIS,1316264435
583,2010-04-29,16.1,Individual,CHETAN GANDHY,Psychiatry,13330 USF LAUREL DR.,TAMPA,FL,33612,813-396-9478,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=CHETAN%20GANDHY,https://adstransparency.google.com/?region=US&query=CHETAN%20GANDHY,1225355340
584,2010-04-26,16.1,Individual,MILAN PATEL,Gastroenterology,33920 US 19 N STE 124,PALM HARBOR,FL,34684,727-785-7654,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MILAN%20PATEL,https://adstransparency.google.com/?region=US&query=MILAN%20PATEL,1043537335
585,2010-04-22,16.1,Individual,ALEX DEEM,Psychiatry,13000 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-360-2277,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ALEX%20DEEM,https://adstransparency.google.com/?region=US&query=ALEX%20DEEM,1669799243
586,2010-04-21,16.1,Individual,MINAL AHSON,Primary Care,5 TAMPA GENERAL CIR # 750,TAMPA,FL,33606,813-844-3397,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MINAL%20AHSON,https://adstransparency.google.com/?region=US&query=MINAL%20AHSON,1124345749
587,2010-04-08,16.1,Individual,JOANNA BARRIS,Primary Care,1 TAMPA GENERAL CIR,TAMPA,FL,33606,813-844-3397,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JOANNA%20BARRIS,https://adstransparency.google.com/?region=US&query=JOANNA%20BARRIS,1083930655
588,2010-04-08,16.1,Individual,JING-YI CHERN,OB-GYN,12902 USF MAGNOLIA DR,TAMPA,FL,33612,813-745-7365,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JING-YI%20CHERN,https://adstransparency.google.com/?region=US&query=JING-YI%20CHERN,1093031676
589,2010-04-05,16.1,Individual,SHIRRIN AHMADI-DAVIS,Psychiatry,2727 W MLK BLVD,TAMPA,FL,33607,813-872-7582,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=SHIRRIN%20AHMADI-DAVIS,https://adstransparency.google.com/?region=US&query=SHIRRIN%20AHMADI-DAVIS,1396060174
590,2010-03-31,16.2,Individual,SAPNA DHAWAN,Psychiatry,4918 N HABANA AVE,TAMPA,FL,33614,866-762-1743,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=SAPNA%20DHAWAN,https://adstransparency.google.com/?region=US&query=SAPNA%20DHAWAN,1255656419
591,2010-03-25,16.2,Individual,FELIPE ALVARADO AMADO,Primary Care,5130 SUNFOREST DR STE 300,TAMPA,FL,33634,727-824-0780,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=FELIPE%20ALVARADO%20AMADO,https://adstransparency.google.com/?region=US&query=FELIPE%20ALVARADO%20AMADO,1023332657
592,2010-03-16,16.2,Individual,MICHAEL ALVAREZ,Primary Care,4620 N HABANA AVE,TAMPA,FL,33614,813-875-9362,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MICHAEL%20ALVAREZ,https://adstransparency.google.com/?region=US&query=MICHAEL%20ALVAREZ,1366766628
593,2010-03-16,16.2,Individual,PAUL GERCZUK,Cardiology,14320 BRUCE B DOWNS BLVD,TAMPA,FL,33613,813-280-8181,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=PAUL%20GERCZUK,https://adstransparency.google.com/?region=US&query=PAUL%20GERCZUK,1619291994
594,2010-03-15,16.2,Individual,ARTUR DESANETO,Cardiology,2727 W DR MARTIN LUTHER KING JR BLVD,TAMPA,FL,33607,813-873-0000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ARTUR%20DESANETO,https://adstransparency.google.com/?region=US&query=ARTUR%20DESANETO,1205150661
595,2010-02-22,16.3,Individual,JULIANN LAZZARO,OB-GYN,1307 S PINE AVE,OCALA,FL,34471,352-368-2238,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JULIANN%20LAZZARO,https://adstransparency.google.com/?region=US&query=JULIANN%20LAZZARO,1841512688
596,2010-02-08,16.3,Individual,STEPHANIE ROS SAPOSNIK,OB-GYN,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-259-8500,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=STEPHANIE%20ROS%20SAPOSNIK,https://adstransparency.google.com/?region=US&query=STEPHANIE%20ROS%20SAPOSNIK,1396077962
597,2010-01-20,16.3,Org,"ACCORD MEDICAL GROUP,PLLC",Primary Care,5112 N HABANA AVE,TAMPA,FL,33614,813-374-2406,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ACCORD%20MEDICAL%20GROUP%2CPLLC,https://adstransparency.google.com/?region=US&query=ACCORD%20MEDICAL%20GROUP%2CPLLC,1528399276
598,2009-12-22,16.4,Org,JOSE C DOMINGUEZ MD PA,Cardiology,4600 N HABANA AVE,TAMPA,FL,33614,813-877-9449,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JOSE%20C%20DOMINGUEZ%20MD%20PA,https://adstransparency.google.com/?region=US&query=JOSE%20C%20DOMINGUEZ%20MD%20PA,1073842084
599,2009-12-07,16.5,Individual,ANTONIO CASTELLVI,Primary Care,1919 W SWANN AVE,TAMPA,FL,33606,813-254-8055,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ANTONIO%20CASTELLVI,https://adstransparency.google.com/?region=US&query=ANTONIO%20CASTELLVI,1700114527
600,2009-11-09,16.5,Individual,RENEE MARCHIONI BEERY,Gastroenterology,13330 USF LAUREL DR FL 6,TAMPA,FL,33612,813-974-3980,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=RENEE%20MARCHIONI%20BEERY,https://adstransparency.google.com/?region=US&query=RENEE%20MARCHIONI%20BEERY,1750618955
601,2009-10-22,16.6,Individual,NANCY DINWOODIE,Psychiatry,3515 HEARDS FERRY DR,TAMPA,FL,33618,813-963-2846,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=NANCY%20DINWOODIE,https://adstransparency.google.com/?region=US&query=NANCY%20DINWOODIE,1497081624
602,2009-10-08,16.6,Org,"CAROLYN M. CAREY, MD, PA",Psychiatry,12220 BRUCE B DOWNS BLVD,TAMPA,FL,33612,727-767-8181,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=CAROLYN%20M.%20CAREY%2C%20MD%2C%20PA,https://adstransparency.google.com/?region=US&query=CAROLYN%20M.%20CAREY%2C%20MD%2C%20PA,1659606606
603,2009-09-21,16.7,Org,KEVIN J MAKATI MD PL,Cardiology,4211 VAN DYKE RD,LUTZ,FL,33558,813-418-0100,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=KEVIN%20J%20MAKATI%20MD%20PL,https://adstransparency.google.com/?region=US&query=KEVIN%20J%20MAKATI%20MD%20PL,1922332212
604,2009-09-17,16.7,Org,MORRIS R HANAN MD PA,Gastroenterology,508 S HABANA AVE,TAMPA,FL,33609,813-876-9191,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MORRIS%20R%20HANAN%20MD%20PA,https://adstransparency.google.com/?region=US&query=MORRIS%20R%20HANAN%20MD%20PA,1144553587
605,2009-09-16,16.7,Org,I V S NATH MD FRCP PA,Gastroenterology,6217 66TH ST,PINELLAS PARK,FL,33781,727-546-1680,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=I%20V%20S%20NATH%20MD%20FRCP%20PA,https://adstransparency.google.com/?region=US&query=I%20V%20S%20NATH%20MD%20FRCP%20PA,1508199969
606,2009-09-13,16.7,Org,CHRISTOPHER J PASTORE MD PL,Cardiology,2605 W SWANN AVE,TAMPA,FL,33609,813-418-0100,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=CHRISTOPHER%20J%20PASTORE%20MD%20PL,https://adstransparency.google.com/?region=US&query=CHRISTOPHER%20J%20PASTORE%20MD%20PL,1790018406
607,2009-09-01,16.7,Individual,THERESA DAM LOHMILLER,Primary Care,4541 S DALE MABRY HWY STE 100,TAMPA,FL,33611,813-533-7030,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=THERESA%20DAM%20LOHMILLER,https://adstransparency.google.com/?region=US&query=THERESA%20DAM%20LOHMILLER,1598998965
608,2009-08-28,16.7,Individual,RASHID SYED,Gastroenterology,409 BAYSHORE BLVD,TAMPA,FL,33606,813-844-5460,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=RASHID%20SYED,https://adstransparency.google.com/?region=US&query=RASHID%20SYED,1083847768
609,2009-08-27,16.7,Org,ALEXANDER SONKIN MD PA,Primary Care,11012 N DALE MABRY HWY,TAMPA,FL,33618,813-968-9298,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ALEXANDER%20SONKIN%20MD%20PA,https://adstransparency.google.com/?region=US&query=ALEXANDER%20SONKIN%20MD%20PA,1811120645
610,2009-08-24,16.8,Individual,VALENTINA TARASOVA,Endocrinology,12902 USF MAGNOLIA DR,TAMPA,FL,33612,813-745-3778,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=VALENTINA%20TARASOVA,https://adstransparency.google.com/?region=US&query=VALENTINA%20TARASOVA,1902039027
611,2009-08-24,16.8,Individual,JAIME CABALLERO,Cardiology,2727 W DR MARTIN LUTHER KING JR BLVD STE 800,TAMPA,FL,33607,873-813-0000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JAIME%20CABALLERO,https://adstransparency.google.com/?region=US&query=JAIME%20CABALLERO,1851524953
612,2009-08-18,16.8,Individual,ASMA KHALIQ,Cardiology,100 E 77TH ST,NEW YORK,NY,10075,212-434-4215,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ASMA%20KHALIQ,https://adstransparency.google.com/?region=US&query=ASMA%20KHALIQ,1992937437
613,2009-08-18,16.8,Individual,ANAS ALSALEH,Gastroenterology,3000 MEDICAL PARK DR STE 500,TAMPA,FL,33613,813-615-7028,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ANAS%20ALSALEH,https://adstransparency.google.com/?region=US&query=ANAS%20ALSALEH,1538391065
614,2009-08-05,16.8,Individual,DEBABRATA BANDYOPADHYAY,Primary Care,2501 N ORANGE AVE STE 402,ORLANDO,FL,32804,407-303-3638,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=DEBABRATA%20BANDYOPADHYAY,https://adstransparency.google.com/?region=US&query=DEBABRATA%20BANDYOPADHYAY,1942431135
615,2009-07-28,16.8,Individual,FAIZI AHMED,Psychiatry,4710 N HABANA AVE STE 203,TAMPA,FL,33614,813-995-1775,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=FAIZI%20AHMED,https://adstransparency.google.com/?region=US&query=FAIZI%20AHMED,1356572119
616,2009-07-27,16.8,Individual,ANNE CSERE,Psychiatry,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-259-8577,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ANNE%20CSERE,https://adstransparency.google.com/?region=US&query=ANNE%20CSERE,1841420775
617,2009-07-20,16.8,Individual,JING BU,Psychiatry,89 ACCESS RD STE 24,NORWOOD,MA,02062,781-551-0999,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JING%20BU,https://adstransparency.google.com/?region=US&query=JING%20BU,1699905091
618,2009-07-15,16.9,Individual,DAVID BUXTON,Psychiatry,12902 USF MAGNOLIA DR,TAMPA,FL,33612,813-745-7365,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=DAVID%20BUXTON,https://adstransparency.google.com/?region=US&query=DAVID%20BUXTON,1831329655
619,2009-06-26,16.9,Individual,ANTHONY BARAGA,Primary Care,3231 MCMULLEN BOOTH RD FL 1,SAFETY HARBOR,FL,34695,727-725-6905,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ANTHONY%20BARAGA,https://adstransparency.google.com/?region=US&query=ANTHONY%20BARAGA,1629206800
620,2009-06-24,16.9,Individual,JONATHAN KESHISHIAN,Gastroenterology,4301 N HABANA AVE,TAMPA,FL,33607,813-876-0951,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JONATHAN%20KESHISHIAN,https://adstransparency.google.com/?region=US&query=JONATHAN%20KESHISHIAN,1114155611
621,2009-06-24,16.9,Individual,JAVIER NIEVES-COSTAS,Gastroenterology,4301 N HABANA AVE,TAMPA,FL,33607,813-876-0951,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=JAVIER%20NIEVES-COSTAS,https://adstransparency.google.com/?region=US&query=JAVIER%20NIEVES-COSTAS,1780812297
622,2009-06-19,16.9,Individual,MILDRED GARCIA RODRIGUEZ,Gastroenterology,10740 PALM RIVER RD STE 360,TAMPA,FL,33619,813-660-6400,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MILDRED%20GARCIA%20RODRIGUEZ,https://adstransparency.google.com/?region=US&query=MILDRED%20GARCIA%20RODRIGUEZ,1528295235
623,2009-06-17,16.9,Individual,ILEANA ACEVEDO,Primary Care,12780 RACE TRACK RD STE 300,TAMPA,FL,33626,813-792-9541,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ILEANA%20ACEVEDO,https://adstransparency.google.com/?region=US&query=ILEANA%20ACEVEDO,1902033905
624,2009-06-17,16.9,Individual,MILDRED BARNETT,Psychiatry,13000 BRUCE B DOWNS BLVD,TAMPA,FL,33612,813-631-7121,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MILDRED%20BARNETT,https://adstransparency.google.com/?region=US&query=MILDRED%20BARNETT,1659508679
625,2009-05-21,17.0,Individual,HYE SOOK CHON,OB-GYN,12902 USF MAGNOLIA DR,TAMPA,FL,33612,813-745-7205,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=HYE%20SOOK%20CHON,https://adstransparency.google.com/?region=US&query=HYE%20SOOK%20CHON,1619102563
626,2009-05-20,17.0,Individual,MARY ANDERSON,OB-GYN,1513 W BUSCH BLVD,TAMPA,FL,33612,813-684-2229,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=MARY%20ANDERSON,https://adstransparency.google.com/?region=US&query=MARY%20ANDERSON,1346475399
627,2009-05-19,17.0,Individual,LINETTE RIVERA,Endocrinology,2000 NW 87TH AVE STE 201,DORAL,FL,33172,305-434-8354,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=LINETTE%20RIVERA,https://adstransparency.google.com/?region=US&query=LINETTE%20RIVERA,1447485446
628,2009-05-18,17.0,Individual,COREY AMMAN,Primary Care,119 OAKFIELD DR,BRANDON,FL,33511,855-421-2733,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=COREY%20AMMAN,https://adstransparency.google.com/?region=US&query=COREY%20AMMAN,1336374529
629,2009-05-11,17.0,Individual,ALEJANDRO RODRIGUEZ,OB-GYN,2 TAMPA GENERAL CIR,TAMPA,FL,33606,813-259-8795,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ALEJANDRO%20RODRIGUEZ,https://adstransparency.google.com/?region=US&query=ALEJANDRO%20RODRIGUEZ,1285868943
630,2009-04-26,17.1,Individual,SHARON ROBERTSON,OB-GYN,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,888-484-3258,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=SHARON%20ROBERTSON,https://adstransparency.google.com/?region=US&query=SHARON%20ROBERTSON,1891939567
631,2009-04-14,17.1,Individual,CRYSTAL JACOVINO,Endocrinology,4912 EBENSBURG DR,TAMPA,FL,33647,727-992-7493,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=CRYSTAL%20JACOVINO,https://adstransparency.google.com/?region=US&query=CRYSTAL%20JACOVINO,1629211024
632,2009-03-27,17.2,Individual,ERJOLA BALLIU,Endocrinology,2111 W SWANN AVE STE 204,TAMPA,FL,33606,813-428-8606,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ERJOLA%20BALLIU,https://adstransparency.google.com/?region=US&query=ERJOLA%20BALLIU,1194967851
633,2009-03-13,17.2,Individual,DIMA ABDUL JABBAR,Primary Care,12902 USF MAGNOLIA DR,TAMPA,FL,33612,813-745-1600,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=DIMA%20ABDUL%20JABBAR,https://adstransparency.google.com/?region=US&query=DIMA%20ABDUL%20JABBAR,1790926269
634,2009-02-12,17.3,Individual,BEEJAL SHAH,Endocrinology,13801 BRUCE B DOWNS BLVD STE 201,TAMPA,FL,33613,813-977-5557,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=BEEJAL%20SHAH,https://adstransparency.google.com/?region=US&query=BEEJAL%20SHAH,1104065382
635,2009-02-10,17.3,Individual,ELIZABETH CARSON,OB-GYN,3438 LAWTON RD STE 1A,ORLANDO,FL,32803,407-868-8451,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=ELIZABETH%20CARSON,https://adstransparency.google.com/?region=US&query=ELIZABETH%20CARSON,1205075538
636,2009-01-28,17.3,Individual,FRANCISCO DELGADO,Cardiology,3000 MEDICAL PARK DR STE 300,TAMPA,FL,33613,813-497-9661,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=US&search_type=keyword_unordered&q=FRANCISCO%20DELGADO,https://adstransparency.google.com/?region=US&query=FRANCISCO%20DELGADO,1255579397
